# z, uu, uv, uw, vv, vw, ww
9.690000000000000000e+02 1.080694814675698529e-01 -1.078663743778549358e-02 -5.105284166641300449e-03 1.652377024026868979e-01 2.594680146439518314e-03 9.977762215697640047e-02
9.750000000000000000e+02 1.102686070482062353e-01 -1.094961023616047337e-02 -4.944337093825199383e-03 1.654579960106836722e-01 2.534254299970659964e-03 9.460889677166872680e-02
9.810000000000000000e+02 1.120311427774335067e-01 -1.100927525481045811e-02 -4.744263140545377719e-03 1.652702050996368577e-01 2.466241290584998865e-03 8.932070420084471662e-02
9.870000000000000000e+02 1.139976764041514823e-01 -1.093180862423071345e-02 -4.577334672854317145e-03 1.651265483557694258e-01 2.400468050220930932e-03 8.388549397443070821e-02
9.930000000000000000e+02 1.155663182708020209e-01 -1.067988358609941145e-02 -4.374150232876643576e-03 1.645081986996137779e-01 2.322468965789737088e-03 7.836615934619445278e-02
9.990000000000000000e+02 1.170692459885617209e-01 -1.040034341762126856e-02 -4.210594274265090468e-03 1.635900113259088906e-01 2.247304719090278957e-03 7.280418298367599683e-02
1.005000000000000000e+03 1.184694446022133141e-01 -1.003320778930765281e-02 -3.995497412973763457e-03 1.621567106504207822e-01 2.157061151629335871e-03 6.723291005093470774e-02
1.011000000000000000e+03 1.197952357470108559e-01 -9.679807753920129793e-03 -3.823987502079673889e-03 1.603212361964736488e-01 2.068738492608576413e-03 6.166429550177939672e-02
1.017000000000000000e+03 1.210654263077165088e-01 -9.328312551452829643e-03 -3.584578088716746345e-03 1.577462080037545789e-01 1.962392988353320496e-03 5.607959073448416654e-02
1.023000000000000000e+03 1.219638856561445217e-01 -8.691759120208194384e-03 -3.411580183943538347e-03 1.540554143169912404e-01 1.861656235664814864e-03 5.047032989340190234e-02
1.029000000000000000e+03 1.224041415243153491e-01 -7.638728360828771387e-03 -3.145950292891781797e-03 1.485038311780743081e-01 1.745718383908488386e-03 4.484586909029093099e-02
1.035000000000000000e+03 1.215382438835141549e-01 -6.216627682745471013e-03 -2.929096409948923722e-03 1.409770287634332375e-01 1.656182293359265232e-03 3.924440084442284982e-02
1.041000000000000000e+03 1.194136337721796448e-01 -4.623127502060997256e-03 -2.621304786441277200e-03 1.314343506560517461e-01 1.535379166600051373e-03 3.376284247957454798e-02
1.047000000000000000e+03 1.152363233243421797e-01 -2.920380344278299210e-03 -2.405294918026605350e-03 1.205659477462580065e-01 1.439811624187367200e-03 2.855316667867103392e-02
1.053000000000000000e+03 1.093839646419991762e-01 -1.155066398321517645e-03 -2.045641189112391064e-03 1.087736337133412279e-01 1.249116160233672019e-03 2.390028076784677172e-02
1.059000000000000000e+03 1.016740117662090770e-01 3.363429766676431895e-04 -1.849457926102148191e-03 9.707872424686378454e-02 1.117439839329744614e-03 2.004089179541287957e-02
1.065000000000000000e+03 9.222799362080748298e-02 2.069758108297447934e-03 -1.474169607293474406e-03 8.573321546447433550e-02 8.045263962187573087e-04 1.716494097281043296e-02
1.071000000000000000e+03 8.139268472558859602e-02 2.809521823635872766e-03 -1.258030026333361749e-03 7.628746555697114851e-02 6.612133415106815097e-04 1.506046032482519399e-02
1.077000000000000000e+03 7.114972655382992284e-02 3.687709256711326627e-03 -6.702429808406603576e-04 6.845148742529584551e-02 2.844839327460126771e-04 1.331171789103170570e-02
1.083000000000000000e+03 6.274888055125861508e-02 8.647081778868147099e-04 -4.907730614430737314e-04 6.007006115118185968e-02 2.162324845960077028e-04 1.098498613120250239e-02
1.089000000000000000e+03 5.355791419541809650e-02 -2.784321623530159554e-03 -2.277680909343291502e-04 4.886805649267274981e-02 1.881055682530765271e-04 9.580783657438548748e-03
1.095000000000000000e+03 4.013904767368886572e-02 -4.503830819252688591e-03 -1.356637782975108361e-04 3.987462024520223997e-02 2.192084672354798044e-04 8.462459994828223572e-03
1.101000000000000000e+03 2.935620023972659171e-02 -2.420521116799344199e-03 -1.086808994533828237e-04 3.348749550982547257e-02 1.631768016710205668e-04 7.177611604622758518e-03
1.107000000000000000e+03 2.457656093272074169e-02 -2.513688203169675995e-03 -1.205708997129562970e-04 3.056001229035064035e-02 1.290638585515675751e-04 6.229442951683292901e-03
1.113000000000000000e+03 2.264392259191917375e-02 -2.869326833711334946e-03 -1.504576708033738121e-04 2.828003961336874456e-02 8.542485099363269943e-05 5.917735565980642917e-03
1.119000000000000000e+03 2.259517789793426615e-02 -1.248096706086195343e-03 -1.715806757831646507e-04 2.571631629274563624e-02 4.046120607044191743e-05 6.173641619212548101e-03
1.125000000000000000e+03 2.277950252184639257e-02 3.064722327155351179e-04 -1.682251892097014103e-04 2.378375676369127653e-02 2.328213415767307055e-05 6.687154100102879820e-03
1.131000000000000000e+03 2.045200021111652847e-02 1.576741569838647182e-03 -1.556553054795133345e-04 2.061993212230112116e-02 2.872076783223963297e-06 7.164218029215166719e-03
1.137000000000000000e+03 1.594961372833379742e-02 2.123219318104081245e-03 -1.200034476619605569e-04 1.662741607809925873e-02 -1.168312755219424837e-05 7.413644098576400998e-03
1.143000000000000000e+03 1.050617293829573737e-02 1.511031946604559414e-03 -9.583434387885852556e-05 1.236684074080633515e-02 -1.873812846895260093e-05 7.330947723262082154e-03
1.149000000000000000e+03 6.022803920827113529e-03 8.295188138438772812e-04 -7.551874670957117372e-05 7.885784426959896107e-03 -1.891243788017201011e-05 6.876767198016863099e-03
1.155000000000000000e+03 3.425784876955613456e-03 3.887279626963477223e-04 -6.768623783236899470e-05 4.749233894182569408e-03 -1.826064068334228729e-05 6.080061272161805565e-03
1.161000000000000000e+03 2.329859655626759576e-03 1.031137820483712117e-04 -5.665995857019332838e-05 3.231042296711403652e-03 -1.873585272115848449e-05 5.096094842736325833e-03
1.167000000000000000e+03 1.933878219884706999e-03 -2.715519530182712964e-05 -5.860085625065984064e-05 2.552400696490039061e-03 -1.886760860214165193e-05 4.117079229184204651e-03
1.173000000000000000e+03 1.681389790841285401e-03 -4.813714901273083506e-05 -6.006058079851686263e-05 2.047562860817506419e-03 -1.567088805158132477e-05 3.287485736956350692e-03
1.179000000000000000e+03 1.451049129443430629e-03 -4.431181943192554921e-05 -6.770934403355552129e-05 1.636124973913668764e-03 -1.403477061416553077e-05 2.652718241401443196e-03
1.185000000000000000e+03 1.247383856500275563e-03 -4.244457793425275035e-05 -7.031841519654505942e-05 1.317117297628307877e-03 -1.308431595341916779e-05 2.178069317934095209e-03
1.191000000000000000e+03 1.108258683035320130e-03 -3.739016055769190381e-05 -7.390381830271967997e-05 1.125571780562162772e-03 -1.124814161228908102e-05 1.810125525229656744e-03
1.197000000000000000e+03 1.016608622812381103e-03 -3.294963260053715198e-05 -7.535354471586194324e-05 1.010286009630077765e-03 -1.082002327848122029e-05 1.521067505087325342e-03
1.203000000000000000e+03 9.482260423910434050e-04 -3.947427065915087559e-05 -7.656012226120679977e-05 9.060907589949365824e-04 -1.152359460338537468e-05 1.301856299825028627e-03
1.209000000000000000e+03 8.711165467760409063e-04 -4.906415094023041051e-05 -7.743037917151812644e-05 7.946337036648942493e-04 -1.286510767511663884e-05 1.142704312039610759e-03
1.215000000000000000e+03 7.897436556113850365e-04 -4.719622638594051829e-05 -7.674944806185092050e-05 6.986409357600470785e-04 -1.469960418890020564e-05 1.027587914581176362e-03
1.221000000000000000e+03 7.273267315338214018e-04 -4.052733233388004710e-05 -7.577838020268733187e-05 6.196147867499057771e-04 -1.533872673429337408e-05 9.414101388384492558e-04
1.227000000000000000e+03 6.681138020353558993e-04 -3.975251115223177610e-05 -7.550093729242658030e-05 5.554989907643112772e-04 -1.604917458152543955e-05 8.745136847990098638e-04
1.233000000000000000e+03 6.182886293262708239e-04 -4.003436907316968682e-05 -7.509068789321357009e-05 5.066125982942905554e-04 -1.643659301639850229e-05 8.216427028065482335e-04
1.239000000000000000e+03 5.808863720909414677e-04 -4.051282736311656330e-05 -7.434897456612177312e-05 4.608573706110671267e-04 -1.661111283155533146e-05 7.802290232977352824e-04
1.245000000000000000e+03 5.451698969533342763e-04 -4.196938536445074254e-05 -7.361228526707813366e-05 4.236409315514838222e-04 -1.650425010886408326e-05 7.477887540488633786e-04
1.251000000000000000e+03 5.137889485817988787e-04 -4.202313380457556086e-05 -7.278503135333994306e-05 3.958342156197818137e-04 -1.692638092201402124e-05 7.221371131616681613e-04
1.257000000000000000e+03 4.859298114315011626e-04 -3.971108046547065784e-05 -7.186756347395665710e-05 3.686064103968640627e-04 -1.735552572541470154e-05 7.020109414999643445e-04
1.263000000000000000e+03 4.595679478104587796e-04 -3.614762688135850726e-05 -7.092371695249323536e-05 3.467307463796634329e-04 -1.778071805029227963e-05 6.862414212488955525e-04
1.269000000000000000e+03 4.353280226880795680e-04 -3.269388276719015755e-05 -7.005499356059048069e-05 3.284170232366798972e-04 -1.813348621019839529e-05 6.740612854573409208e-04
1.275000000000000000e+03 4.124500480742480566e-04 -3.016236168509720981e-05 -6.908061044935462206e-05 3.118390950648069994e-04 -1.820942045432613179e-05 6.647579523840261130e-04
1.281000000000000000e+03 3.915096684926369598e-04 -2.718443055971005981e-05 -6.821884096929064123e-05 2.978447250229419277e-04 -1.808136023934964724e-05 6.576255683575995973e-04
1.287000000000000000e+03 3.723332701494154527e-04 -2.388040351198745642e-05 -6.743411112259015225e-05 2.853052070043304725e-04 -1.792671984279243703e-05 6.520202514802647892e-04
1.293000000000000000e+03 3.548611826000073154e-04 -2.114836993127883490e-05 -6.674604990174197352e-05 2.749933922340734149e-04 -1.782228252450076942e-05 6.474258849047893937e-04
1.299000000000000000e+03 3.381970842098074091e-04 -1.875040857447753267e-05 -6.611417565583260964e-05 2.662747383755599594e-04 -1.771597997357021365e-05 6.437149080894396733e-04
1.305000000000000000e+03 3.216462537440548239e-04 -1.653951990663935889e-05 -6.559249728903855257e-05 2.571826545371012278e-04 -1.765074035803191230e-05 6.408021683526963618e-04
1.311000000000000000e+03 3.066944564268719799e-04 -1.440722798569104005e-05 -6.508159376382963060e-05 2.489884773105086177e-04 -1.750418442839833831e-05 6.384529282600088628e-04
1.317000000000000000e+03 2.928465265455381631e-04 -1.203730149908134520e-05 -6.458404551153760326e-05 2.413544039242632524e-04 -1.720841492409463030e-05 6.361476235739656768e-04
1.323000000000000000e+03 2.804888872380229751e-04 -1.009790404775238494e-05 -6.403644323046136122e-05 2.376557021665309203e-04 -1.691170904767591419e-05 6.331582746485158288e-04
1.329000000000000000e+03 2.686929815032604568e-04 -8.219488996738409583e-06 -6.349723320846515848e-05 2.366901153008319641e-04 -1.659469463838165689e-05 6.295190944930267266e-04
1.335000000000000000e+03 2.567212120154932801e-04 -6.723633736940805286e-06 -6.311399277251318130e-05 2.370961301756919842e-04 -1.628599026363163792e-05 6.265895287945359238e-04
1.341000000000000000e+03 2.456042654203814896e-04 -4.604546050676738343e-06 -6.257635691288988670e-05 2.343811405320192129e-04 -1.597069545096983372e-05 6.251395928913680870e-04
1.347000000000000000e+03 2.334261010109656891e-04 -7.568785885274810313e-07 -6.197756085414267576e-05 2.292194976752633746e-04 -1.543555684024822830e-05 6.236620382584954179e-04
1.353000000000000000e+03 2.239854215026585999e-04 1.477281056629878604e-06 -6.130987189586691196e-05 2.285654916463697114e-04 -1.484301578710774747e-05 6.199318392420803420e-04
1.359000000000000000e+03 2.180324296444254538e-04 3.432187358616997462e-06 -6.064249807793446002e-05 2.288612171816922433e-04 -1.475528076684675162e-05 6.143592252161166750e-04
1.365000000000000000e+03 2.128803748943138973e-04 6.571317494741890977e-06 -5.983531431446558054e-05 2.297934198215629306e-04 -1.438663734060726922e-05 6.090259947312657999e-04
1.371000000000000000e+03 2.085546444099336811e-04 8.331770956740493667e-06 -5.897297740957050619e-05 2.310553015540067572e-04 -1.393895037852111761e-05 6.046150758230478973e-04
1.377000000000000000e+03 2.057171703449337788e-04 9.812246031709272835e-06 -5.795988167212182460e-05 2.322477000325026014e-04 -1.358744304399682489e-05 6.005910565959694846e-04
1.383000000000000000e+03 2.038722058356525206e-04 1.153381181981107322e-05 -5.690746161058291079e-05 2.335475792550715808e-04 -1.334539777553322188e-05 5.965662121818812030e-04
1.389000000000000000e+03 2.028544015619977985e-04 1.308886078714530883e-05 -5.589958964142255604e-05 2.348817284799364382e-04 -1.310774233328747284e-05 5.925951278770000188e-04
1.395000000000000000e+03 2.025972596077738616e-04 1.414514810112218386e-05 -5.492252421266959723e-05 2.367541835019241765e-04 -1.291422466336100984e-05 5.887031830733201665e-04
1.401000000000000000e+03 2.029097958747799572e-04 1.504742172453984178e-05 -5.399718240435150894e-05 2.385102252603397239e-04 -1.277025674406648547e-05 5.848942330613682468e-04
1.407000000000000000e+03 2.038650835081469719e-04 1.594038194290222203e-05 -5.316334980886433526e-05 2.401430020503305621e-04 -1.267270354855044561e-05 5.811577456609598501e-04
1.413000000000000000e+03 2.054608151926010052e-04 1.668382556169674570e-05 -5.243348957380265151e-05 2.414371908674845229e-04 -1.261264115689205440e-05 5.775013516809861030e-04
1.419000000000000000e+03 2.077688349430474200e-04 1.737670961802137822e-05 -5.183826851538646718e-05 2.423425911193023154e-04 -1.262706005460122814e-05 5.739521098568131771e-04
1.425000000000000000e+03 2.108790870144357753e-04 1.798147761319926759e-05 -5.137970839569588037e-05 2.428415895901960702e-04 -1.271250386458105982e-05 5.705239904027256236e-04
1.431000000000000000e+03 2.147672778981277804e-04 1.839005431934078201e-05 -5.104169135590805030e-05 2.428890426149302054e-04 -1.286400672799431540e-05 5.672347827605562533e-04
1.437000000000000000e+03 2.193782910041474276e-04 1.859463925595486068e-05 -5.082111361769070209e-05 2.424079205520030184e-04 -1.307377243276545693e-05 5.640810977186873311e-04
1.443000000000000000e+03 2.246459333859989317e-04 1.862129032706854876e-05 -5.071407439525685756e-05 2.413446353822305791e-04 -1.333502171986963848e-05 5.610220238799236425e-04
1.449000000000000000e+03 2.305025042599651876e-04 1.852069989268017382e-05 -5.071234598024027120e-05 2.397761379874663724e-04 -1.364131502204272669e-05 5.580132502873374036e-04
1.455000000000000000e+03 2.368639505180628849e-04 1.835573449396489244e-05 -5.080367688334868237e-05 2.378187951131645371e-04 -1.397552924892980804e-05 5.550444980486768246e-04
1.461000000000000000e+03 2.437036629061332331e-04 1.814957240270681204e-05 -5.097499526682644266e-05 2.355355018143489589e-04 -1.431379997345475831e-05 5.521358501158145880e-04
1.467000000000000000e+03 2.509826296451850205e-04 1.790516674933108452e-05 -5.121125264082109315e-05 2.329532009774398131e-04 -1.463232339738949002e-05 5.493135669088143299e-04
1.473000000000000000e+03 2.587187399939425451e-04 1.756057893570701288e-05 -5.149912563305478414e-05 2.301548657566947610e-04 -1.492365987015034862e-05 5.465945313574738272e-04
1.479000000000000000e+03 2.668478983274871741e-04 1.709170520173050991e-05 -5.181745340836487829e-05 2.272323891536917834e-04 -1.517305107515421772e-05 5.439748977352285150e-04
1.485000000000000000e+03 2.753755193739498386e-04 1.643404600138784116e-05 -5.215311254427419327e-05 2.243642315751250514e-04 -1.539309349051314521e-05 5.414106731123465499e-04
1.491000000000000000e+03 2.842216427726350597e-04 1.557890814504944835e-05 -5.248383352345802402e-05 2.216822300546170761e-04 -1.557305793397130856e-05 5.388075349448521751e-04
1.497000000000000000e+03 2.933280992905746036e-04 1.452830573238807273e-05 -5.280148364550435382e-05 2.194873141383954257e-04 -1.572894811320255418e-05 5.360639816517351938e-04
1.503000000000000000e+03 3.025994379490404979e-04 1.323684033987340103e-05 -5.309321756621865026e-05 2.176903052296201818e-04 -1.585020038501925592e-05 5.331693656673412458e-04
1.509000000000000000e+03 3.115365630126851995e-04 1.184663129730522126e-05 -5.334514046897465971e-05 2.164683468032793602e-04 -1.595590712747502635e-05 5.302899295777389801e-04
1.515000000000000000e+03 3.202699648712296053e-04 1.032947917663775462e-05 -5.356468706544132173e-05 2.150973958352291819e-04 -1.601073210207511367e-05 5.278637129242364076e-04
1.521000000000000000e+03 3.275777879158728030e-04 9.455619876986154975e-06 -5.380053155560352235e-05 2.136550393178796405e-04 -1.606902170475804512e-05 5.263950190477108141e-04
1.527000000000000000e+03 3.358777432590493556e-04 8.416336340108083417e-06 -5.404417527193429492e-05 2.116046297060797084e-04 -1.624100324529692045e-05 5.261947649097511092e-04
1.533000000000000000e+03 3.443579770580576667e-04 6.103543143102462610e-06 -5.410024010123513856e-05 2.070705986896169870e-04 -1.613881524634634923e-05 5.266256383051691036e-04
1.539000000000000000e+03 3.513488736090984981e-04 4.838930051814240291e-06 -5.430929252865781620e-05 2.032512746541889821e-04 -1.604500740781342351e-05 5.261892882529041167e-04
1.545000000000000000e+03 3.604637552375399272e-04 3.863978509291880406e-06 -5.448305809986838825e-05 2.012011138099965835e-04 -1.611644906275901676e-05 5.246374872595830491e-04
1.551000000000000000e+03 3.677635951756934611e-04 2.189264510352268038e-06 -5.438623770496746904e-05 1.985719601155700354e-04 -1.606962998420829872e-05 5.231449323245541657e-04
1.557000000000000000e+03 3.712147431429339362e-04 1.473240821229491602e-06 -5.433676299038656571e-05 1.964227554548818083e-04 -1.608659624308991624e-05 5.224206956861341365e-04
1.563000000000000000e+03 3.744447882169096918e-04 1.130206601018287983e-06 -5.420562160069001536e-05 1.944245173045075058e-04 -1.615775493771563445e-05 5.224482946798719848e-04
1.569000000000000000e+03 3.772157866347297119e-04 2.661143395854836872e-07 -5.388287229162237350e-05 1.913768500978736513e-04 -1.617066550366322419e-05 5.230371354780917036e-04
1.575000000000000000e+03 3.786014547477458640e-04 -3.784917865885851591e-07 -5.350410247506721766e-05 1.884556466976864742e-04 -1.615560308431612934e-05 5.239854441160490903e-04
1.581000000000000000e+03 3.787480675876233639e-04 -6.607066832115786424e-07 -5.301742194324199440e-05 1.858153860109839554e-04 -1.615333897275176325e-05 5.251820249535087831e-04
1.587000000000000000e+03 3.775033973717997521e-04 -7.816211158270829938e-07 -5.241057556244315259e-05 1.830838491685145124e-04 -1.615335184456002728e-05 5.265670555711579473e-04
1.593000000000000000e+03 3.748612625338930502e-04 -6.637399470085722440e-07 -5.169430370035231844e-05 1.804807029558860528e-04 -1.615380768121611076e-05 5.280733973386210955e-04
1.599000000000000000e+03 3.708328803484323122e-04 -2.380302045654911270e-07 -5.087531244602374849e-05 1.781219679360418354e-04 -1.617105674766563319e-05 5.296290205421621492e-04
1.605000000000000000e+03 3.654419931545801548e-04 4.655411438483796126e-07 -4.996457845577417756e-05 1.759846969837317574e-04 -1.620929213366385796e-05 5.311667373972695644e-04
1.611000000000000000e+03 3.587287095944265104e-04 1.425485394602659186e-06 -4.897428033953967055e-05 1.741084287391925526e-04 -1.627155963212341554e-05 5.326191819814150895e-04
1.617000000000000000e+03 3.507929456391716211e-04 2.604509954825419325e-06 -4.791960906625764022e-05 1.725230686547610498e-04 -1.636252390704095663e-05 5.339219018127182781e-04
1.623000000000000000e+03 3.417399151357078022e-04 3.944136708710341128e-06 -4.681554642830000590e-05 1.712435852941796997e-04 -1.648175270966284879e-05 5.350152491225682906e-04
1.629000000000000000e+03 3.317003429604691998e-04 5.380507887684757430e-06 -4.567731716960296258e-05 1.702912333821830044e-04 -1.662619921587111448e-05 5.358436024260458284e-04
1.635000000000000000e+03 3.208193775887163896e-04 6.847695581830091922e-06 -4.451874695067850450e-05 1.696798761782212573e-04 -1.678926265525539237e-05 5.363555495242834691e-04
1.641000000000000000e+03 3.092520742959057310e-04 8.282041938040242483e-06 -4.335044826542623977e-05 1.694093803497904852e-04 -1.696150232625949565e-05 5.365045581305004059e-04
1.647000000000000000e+03 2.971591347291381840e-04 9.631049151710389470e-06 -4.218033119598841267e-05 1.694677485791836618e-04 -1.713319242699514171e-05 5.362503828389298798e-04
1.653000000000000000e+03 2.846943375799639779e-04 1.084343336760943495e-05 -4.101069735402049877e-05 1.698121653620069988e-04 -1.729111668645923934e-05 5.355608097941272914e-04
1.659000000000000000e+03 2.720107484633379038e-04 1.189100425154655523e-05 -3.984343780919584991e-05 1.703977477776266053e-04 -1.742682058898105843e-05 5.344144243405657066e-04
1.665000000000000000e+03 2.592279690501111001e-04 1.273535822513687507e-05 -3.866929416610943865e-05 1.711251534071540578e-04 -1.752433927980690640e-05 5.328033602209772748e-04
1.671000000000000000e+03 2.464802112317658416e-04 1.337633692152208288e-05 -3.749174286080276251e-05 1.719238775119440361e-04 -1.758341896989940728e-05 5.307358454395440630e-04
1.677000000000000000e+03 2.338186686336165220e-04 1.378981531941162399e-05 -3.628799334339354992e-05 1.726385708269890260e-04 -1.758229854676455884e-05 5.282355994149733319e-04
1.683000000000000000e+03 2.213898121777971067e-04 1.398482177735184058e-05 -3.507170517835124924e-05 1.731964709348196509e-04 -1.752812434418806180e-05 5.253406278762629261e-04
1.689000000000000000e+03 2.091948170605842600e-04 1.401804402636938145e-05 -3.381141435064290661e-05 1.734428618811292345e-04 -1.740223535433498982e-05 5.220995151471955614e-04
1.695000000000000000e+03 1.974726966900508605e-04 1.380384094002225975e-05 -3.252546511471453582e-05 1.733412268580005714e-04 -1.720070487451067618e-05 5.185722218554222928e-04
1.701000000000000000e+03 1.860607273777021686e-04 1.348666989866436674e-05 -3.124261562578753388e-05 1.727017279762382764e-04 -1.696525098234464952e-05 5.148409414618215036e-04
1.707000000000000000e+03 1.752215063663768431e-04 1.270230055842501406e-05 -2.990483764533115985e-05 1.710849066439323787e-04 -1.661992567833755203e-05 5.110399263106719632e-04
1.713000000000000000e+03 1.655178097490389881e-04 1.220241675804546731e-05 -2.864969694244569987e-05 1.689540657435507085e-04 -1.620205382429029900e-05 5.073264916175104821e-04
1.719000000000000000e+03 1.565464770148775238e-04 1.181844832844858884e-05 -2.715470355942191147e-05 1.666345939153898270e-04 -1.562011814996428882e-05 5.036371666874558603e-04
1.725000000000000000e+03 1.457591940080733308e-04 9.500503679547335151e-06 -2.547196396695343063e-05 1.645831873626978862e-04 -1.492818557445884880e-05 4.993517678444090238e-04
1.731000000000000000e+03 1.359842774778071068e-04 8.697766008444349580e-06 -2.403301717294619610e-05 1.631821148787255616e-04 -1.414338524051242339e-05 4.935514551654507451e-04
1.737000000000000000e+03 1.301731171125726798e-04 8.644781391954637213e-06 -2.247950641253752420e-05 1.621255015234018522e-04 -1.312680615625177730e-05 4.860614797455782045e-04
1.743000000000000000e+03 1.259377469156179618e-04 6.422205473209148478e-06 -2.084618708361855199e-05 1.606503054478184073e-04 -1.220270826003148418e-05 4.775876526593093754e-04
1.749000000000000000e+03 1.227106543584444056e-04 4.916818511942231830e-06 -1.940322914222771130e-05 1.592499849159721096e-04 -1.143685556741730433e-05 4.686733469851647391e-04
1.755000000000000000e+03 1.208057488677004824e-04 4.110192178339554597e-06 -1.803536559515757774e-05 1.589898726997963853e-04 -1.052033793034464759e-05 4.593164329449802457e-04
1.761000000000000000e+03 1.204376324110808995e-04 3.034597530875197496e-06 -1.662895714474074802e-05 1.595430717598733260e-04 -9.481697480817991112e-06 4.492817658304633322e-04
1.767000000000000000e+03 1.219109831503725045e-04 2.038578454770471159e-06 -1.519907468392947599e-05 1.606890567567046074e-04 -8.454860373079537528e-06 4.383894272504102558e-04
1.773000000000000000e+03 1.253724040756681131e-04 1.098519727448440876e-06 -1.378982826635483092e-05 1.628494596480917363e-04 -7.440976201194125505e-06 4.265853749836649375e-04
1.779000000000000000e+03 1.306954742736905599e-04 3.772210963896286881e-07 -1.243083468316158528e-05 1.659075481378802415e-04 -6.462461647004700886e-06 4.138728965124376623e-04
1.785000000000000000e+03 1.379432121283146058e-04 -1.594037909356473588e-07 -1.111257776292608371e-05 1.698025267307174042e-04 -5.526954648164799155e-06 4.002800435191766889e-04
1.791000000000000000e+03 1.470456711356867919e-04 -4.775692829349683579e-07 -9.849297232684679597e-06 1.745269487574294337e-04 -4.648028800002749977e-06 3.858464208988441712e-04
1.797000000000000000e+03 1.579689477523753890e-04 -5.902095485094790852e-07 -8.650302339224667141e-06 1.800673246831366412e-04 -3.834348149950186243e-06 3.706154328638324260e-04
1.803000000000000000e+03 1.706252883117443113e-04 -5.049431302165455535e-07 -7.524476857643108842e-06 1.864101015275094076e-04 -3.089986061956569344e-06 3.546254078656592293e-04
1.809000000000000000e+03 1.849240617725683093e-04 -2.441965951958213775e-07 -6.479593893244200818e-06 1.935630579405475996e-04 -2.415614635145691409e-06 3.379024018613035162e-04
1.815000000000000000e+03 2.007595679548083263e-04 1.671392100376079116e-07 -5.522806083328621703e-06 2.015560042005029074e-04 -1.809431328363772616e-06 3.204551511113349054e-04
1.821000000000000000e+03 2.180233653451723783e-04 7.009317222903600523e-07 -4.659872581653682869e-06 2.104444256686807029e-04 -1.268244990687239681e-06 3.022737785519607318e-04
1.827000000000000000e+03 2.366025752779693406e-04 1.331223972461199263e-06 -3.894291464133147315e-06 2.203070749703094099e-04 -7.880585191555735933e-07 2.833332529585392396e-04
1.833000000000000000e+03 2.563820630028512942e-04 2.036312120318057710e-06 -3.227543857338936604e-06 2.312356015141828550e-04 -3.650708656637297107e-07 2.636021187890632634e-04
1.839000000000000000e+03 2.772396021798242678e-04 2.800850776687654698e-06 -2.658415755655882927e-06 2.433211622492909715e-04 4.005844058404120636e-09 2.430565297077320083e-04
1.845000000000000000e+03 2.990395258694361798e-04 3.613255987790976199e-06 -2.183097428222899573e-06 2.566330598515230237e-04 3.213495074960706827e-07 2.216986601126912516e-04
1.851000000000000000e+03 3.216173690212904748e-04 4.465617145791613177e-06 -1.794648994718071119e-06 2.711977495732352810e-04 5.878399914116760337e-07 1.995777227725327322e-04
1.857000000000000000e+03 3.447677910022353383e-04 5.350470393859267831e-06 -1.483852811591654124e-06 2.869713713417651317e-04 8.029215241515296566e-07 1.768111420249513139e-04
1.863000000000000000e+03 3.682275897438029967e-04 6.260493300188392275e-06 -1.239072086920093020e-06 3.038197414931448109e-04 9.650728398906264776e-07 1.536029742626174917e-04
1.869000000000000000e+03 3.916677625259854987e-04 7.185205440489427157e-06 -1.047544749514765365e-06 3.215002274298484541e-04 1.072374520691587153e-06 1.302564358416463913e-04
1.875000000000000000e+03 4.146933409038712080e-04 8.113644746845302482e-06 -8.955775465059311068e-07 3.396641842487455932e-04 1.123337419594251853e-06 1.071772897079667844e-04
1.881000000000000000e+03 4.368793040810772018e-04 9.032228098159596853e-06 -7.704291086232596450e-07 3.578836885175895968e-04 1.117723954648644678e-06 8.486528014385054906e-05
1.887000000000000000e+03 4.578423992517053438e-04 9.930281192781276921e-06 -6.603059295866396311e-07 3.757363050176029131e-04 1.057450134246327338e-06 6.389235525934137169e-05
1.893000000000000000e+03 4.773601971438742745e-04 1.080324468949584798e-05 -5.560314023128029546e-07 3.929317811050796064e-04 9.468004672078578431e-07 4.487064754067443767e-05
1.899000000000000000e+03 4.955238286816840291e-04 1.166399529216196362e-05 -4.500163035159668227e-07 4.095022485438649701e-04 7.921988653605497635e-07 2.841874691276584001e-05
1.905000000000000000e+03 5.127664672123859700e-04 1.253271691170091926e-05 -3.375600318964019116e-07 4.258499963085783982e-04 6.007906820496244914e-07 1.514370294854548462e-05
1.911000000000000000e+03 5.293773958895483947e-04 1.343097366592178901e-05 -2.127494581013376869e-07 4.422877253471844180e-04 3.795713849050370170e-07 5.660979283837194671e-06
1.917000000000000000e+03 5.414373151239302868e-04 1.414597223637357990e-05 -7.325601018780895018e-08 4.546301752481522827e-04 1.312796970602334734e-07 6.438193058632892275e-07
