# z, uu, uv, uw, vv, vw, ww, tke
8.250000000000000000e+02 8.750507797897376372e-02 1.778014160060314899e-03 -1.490308602194999506e-02 9.829584211417319306e-02 -1.698002967471556185e-02 1.259261132649821258e-01 1.558635166790645621e-01
8.325000000000000000e+02 8.639889849581276760e-02 1.476267863749246897e-03 -1.445823362274426850e-02 9.726187599975562315e-02 -1.651562649948997916e-02 1.228965268628649243e-01 1.532786506792166437e-01
8.400000000000000000e+02 8.505874630241097578e-02 1.820312578017218002e-03 -1.403899796727549679e-02 9.583402567061756472e-02 -1.595019443937059286e-02 1.197833854608411630e-01 1.503380787169348587e-01
8.475000000000000000e+02 8.371644060042576774e-02 1.965637434658012387e-03 -1.357973797287358175e-02 9.450254079273835706e-02 -1.547903582463449994e-02 1.167299572411068798e-01 1.474744693171354815e-01
8.550000000000000000e+02 8.225478892708996959e-02 2.116902173139973645e-03 -1.321531329208250165e-02 9.305738714040948101e-02 -1.492473046447353839e-02 1.135510299069772550e-01 1.444316029872383389e-01
8.625000000000000000e+02 8.093804073432651902e-02 2.272479887443020537e-03 -1.276419739749566976e-02 9.215918748047137454e-02 -1.444676143365935042e-02 1.102928775599647665e-01 1.416950528873813231e-01
8.700000000000000000e+02 7.925495944719032626e-02 2.334337157611329500e-03 -1.235965026449892430e-02 9.118999403677001403e-02 -1.391506399400702261e-02 1.068863064693936910e-01 1.386656299766770017e-01
8.775000000000000000e+02 7.794315938887418083e-02 2.408248607260975432e-03 -1.192543514765578155e-02 9.039316840605024495e-02 -1.346813258987849052e-02 1.035628107743574028e-01 1.359495692846409143e-01
8.850000000000000000e+02 7.719278229125177415e-02 2.590027493267266397e-03 -1.153223743396207708e-02 8.962630793075976321e-02 -1.293931156334932053e-02 1.000414107175724848e-01 1.334302504697920111e-01
8.925000000000000000e+02 7.638614888860717489e-02 2.694073694571579893e-03 -1.105365742186550752e-02 8.895881008922582045e-02 -1.248920990052640456e-02 9.656535842727763386e-02 1.309551587025553077e-01
9.000000000000000000e+02 7.526575733958829062e-02 3.085750807367767645e-03 -1.063020993099494244e-02 8.831142427568890174e-02 -1.195369782305098251e-02 9.293226388776024138e-02 1.282547227515187238e-01
9.075000000000000000e+02 7.443829549686974134e-02 3.337891002179265397e-03 -1.018120923437982293e-02 8.799095059841119393e-02 -1.152888720565306384e-02 8.938137124502976150e-02 1.259053086701553414e-01
9.150000000000000000e+02 7.312261613494513979e-02 3.564269154066367854e-03 -9.817319883494093555e-03 8.697302296857868653e-02 -1.100918473232264348e-02 8.584943125253258200e-02 1.229725351780281972e-01
9.225000000000000000e+02 7.249642673097714263e-02 3.923498939416831741e-03 -9.431900707541573947e-03 8.626287663034686026e-02 -1.053196428171024150e-02 8.236765464460252262e-02 1.205634790029632558e-01
9.300000000000000000e+02 7.209537467098876828e-02 4.326083810583213930e-03 -9.005699974680616421e-03 8.546361673604516151e-02 -1.002932595636336563e-02 7.867153004084577461e-02 1.181152607239398522e-01
9.375000000000000000e+02 7.197450002222884058e-02 4.490344213510639136e-03 -8.660029345062627421e-03 8.458180445760757338e-02 -9.519961273279364811e-03 7.510113027179578238e-02 1.158287173758160982e-01
9.450000000000000000e+02 7.157523182276952223e-02 4.474009992250485915e-03 -8.198463696036561305e-03 8.365605056135033690e-02 -9.036511410884337514e-03 7.127804658489936274e-02 1.132546644845096179e-01
9.525000000000000000e+02 7.164695041619573157e-02 4.409482830425201852e-03 -7.919760094959928456e-03 8.283629388863338050e-02 -8.472766950940811836e-03 6.758141363830946768e-02 1.110323289715692968e-01
9.600000000000000000e+02 7.186702077757145535e-02 4.504401091091768568e-03 -7.468756364150805002e-03 8.137756917867461359e-02 -7.994574648994919389e-03 6.380863908235089033e-02 1.085266145192984866e-01
9.675000000000000000e+02 7.216730082821969094e-02 4.623731073005297836e-03 -7.200003309439534718e-03 8.061905841187783084e-02 -7.335492585790373554e-03 5.997587001807473672e-02 1.063811146290861431e-01
9.750000000000000000e+02 7.229089064673578646e-02 4.661787741797022815e-03 -6.671271448229394892e-03 7.971162724940486499e-02 -6.852556150365552573e-03 5.610361582474658604e-02 1.040530668604436326e-01
