# z, uu, uv, uw, vv, vw, ww, tke
6.900000000000000000e+02 8.185360359490105597e-02 2.633140654105084293e-03 -3.245306454913892032e-03 8.012508678275136187e-02 -1.396666656625878029e-02 1.853057071845640447e-01 1.736421987811082313e-01
6.975000000000000000e+02 8.151374435453666301e-02 2.303001397985878461e-03 -3.173794357541613684e-03 7.995419888789105645e-02 -1.381575697995818079e-02 1.842792904688519140e-01 1.728736168556398167e-01
7.050000000000000000e+02 8.124677314247154281e-02 1.946597178734044272e-03 -3.099014478628973890e-03 7.946147259315615441e-02 -1.365918692577568032e-02 1.832457944242189551e-01 1.719770200799233262e-01
7.125000000000000000e+02 8.130148391345713710e-02 1.740030099938822241e-03 -3.019331519724937664e-03 7.917177763185119510e-02 -1.347504791084455818e-02 1.822040568705574626e-01 1.713386592079328974e-01
7.200000000000000000e+02 8.103422686900675631e-02 1.526799947690890297e-03 -2.949819301425547942e-03 7.900375124539486815e-02 -1.329448037797329764e-02 1.812434291237932094e-01 1.706407036190974169e-01
7.275000000000000000e+02 8.110692798009777604e-02 1.404274056083933998e-03 -2.882690043262260346e-03 7.846753937289180358e-02 -1.309734652315219100e-02 1.801840310644548804e-01 1.698792492087222161e-01
7.350000000000000000e+02 8.119366017239543210e-02 1.364371096228569674e-03 -2.835354263972711744e-03 7.826023270939577725e-02 -1.290715789574875365e-02 1.790634441965011647e-01 1.692586685391461732e-01
7.425000000000000000e+02 8.114767805228435826e-02 1.128945265189597617e-03 -2.815408684110050873e-03 7.790837091758101574e-02 -1.268963953070844849e-02 1.780028934162495302e-01 1.685294711930574452e-01
7.500000000000000000e+02 8.162329493087619459e-02 1.032627950708415359e-03 -2.790153432413765896e-03 7.728145461722207843e-02 -1.246772856915126168e-02 1.769155125006711959e-01 1.679101310243847345e-01
7.575000000000000000e+02 8.202051465080686943e-02 8.824186971615961871e-04 -2.783849132720565139e-03 7.711515746132739657e-02 -1.220100436769159906e-02 1.757707972508507355e-01 1.674532346814924799e-01
7.650000000000000000e+02 8.217107225649131208e-02 5.306445965034260097e-04 -2.766628846715380244e-03 7.697500046000557705e-02 -1.196180823779030393e-02 1.745048917907625063e-01 1.668254822536296977e-01
7.725000000000000000e+02 8.239855555037360613e-02 1.443041103893014251e-04 -2.796054347605338251e-03 7.729546068502265999e-02 -1.166562028134557859e-02 1.731106928851429416e-01 1.664023545602695831e-01
7.800000000000000000e+02 8.286268515322783856e-02 -2.458017015419892959e-04 -2.774648200855438403e-03 7.768547988710768071e-02 -1.143805161501304860e-02 1.715867453609664361e-01 1.660674552006509708e-01
7.875000000000000000e+02 8.312278801679257034e-02 -5.981858061200901605e-04 -2.799004956252920066e-03 7.809689322867900685e-02 -1.117716094128874682e-02 1.698208624788796750e-01 1.655202718621756330e-01
7.950000000000000000e+02 8.330403351395844480e-02 -6.164566217634501145e-04 -2.762480722007118038e-03 7.836875300924125987e-02 -1.095631306739850916e-02 1.679161457437242100e-01 1.647944661334619643e-01
8.025000000000000000e+02 8.342106978358133917e-02 -6.275373198864470353e-04 -2.775832113127775155e-03 7.882651799300136042e-02 -1.065454016887237669e-02 1.657278043271556145e-01 1.639876960518691640e-01
8.100000000000000000e+02 8.366724159831386010e-02 -8.474441738464745825e-04 -2.763445646560469017e-03 7.927951124670457039e-02 -1.041457149850150317e-02 1.635610603100299265e-01 1.632539065775241716e-01
8.175000000000000000e+02 8.409590534156707875e-02 -1.120326593699942338e-03 -2.795746401990713715e-03 8.015028447765189246e-02 -1.008064370648876357e-02 1.611863529144773322e-01 1.627162713668481309e-01
8.250000000000000000e+02 8.429392406165783780e-02 -1.569661610337567785e-03 -2.781931754305502248e-03 8.089982905815176761e-02 -9.821321345453092391e-03 1.587814495971981155e-01 1.619876013585038743e-01
8.325000000000000000e+02 8.464928879493398284e-02 -2.101848816920662104e-03 -2.839655803805904606e-03 8.143350674207697204e-02 -9.463321852758036293e-03 1.561366977672556944e-01 1.611097466521333177e-01
8.400000000000000000e+02 8.534785121532649510e-02 -2.244660931269764747e-03 -2.793811103235885329e-03 8.172177943068796580e-02 -9.246537197152987497e-03 1.535905314405419109e-01 1.603300810432781720e-01
8.475000000000000000e+02 8.630954465415198451e-02 -2.395966941560539847e-03 -2.790249825902056668e-03 8.188260543080835840e-02 -8.898430682180420367e-03 1.508432512673605619e-01 1.595177006761604455e-01
8.550000000000000000e+02 8.747423184554735387e-02 -2.516651466039716758e-03 -2.786897959519923137e-03 8.203837211488589076e-02 -8.674110052000704590e-03 1.482139843068104312e-01 1.588632941336218241e-01
8.625000000000000000e+02 8.864101530015683350e-02 -2.527488802759717684e-03 -2.830112720655791197e-03 8.231482081609003965e-02 -8.320167949582757752e-03 1.451936309763801891e-01 1.580747335463135173e-01
8.700000000000000000e+02 8.989132657366079304e-02 -2.431632553287688646e-03 -2.774364773296750936e-03 8.330911361975192053e-02 -8.116900566696731018e-03 1.422353289555954026e-01 1.577178845745040581e-01
8.775000000000000000e+02 9.088749177771472676e-02 -2.481331876489759058e-03 -2.797025706453528347e-03 8.422637538271150748e-02 -7.757849250260728628e-03 1.388840149491471498e-01 1.569989410547866782e-01
8.850000000000000000e+02 9.178609870998745424e-02 -2.424582103072477849e-03 -2.708957358160724721e-03 8.544970174184378375e-02 -7.528278345440477665e-03 1.355641869196632376e-01 1.563999936857472517e-01
8.925000000000000000e+02 9.318107632336811164e-02 -2.326802330212331214e-03 -2.672956554240179562e-03 8.649477793085316724e-02 -7.145679413122617112e-03 1.321549715262371472e-01 1.559154128902291991e-01
9.000000000000000000e+02 9.439386098478559639e-02 -2.392552890368008969e-03 -2.626561830819259657e-03 8.787752974733810396e-02 -6.916514560132954251e-03 1.287969863872249210e-01 1.555341885596743245e-01
9.075000000000000000e+02 9.609313579059484967e-02 -2.584338568452956841e-03 -2.566327182295454097e-03 8.918430537601815256e-02 -6.514424675090960126e-03 1.252698933162894046e-01 1.552736672414511965e-01
9.150000000000000000e+02 9.828930915224584619e-02 -2.452118936881464862e-03 -2.523081568096062315e-03 9.135689814782992080e-02 -6.257388703578787258e-03 1.216450792948212956e-01 1.556456432974485105e-01
9.225000000000000000e+02 1.000233284147896140e-01 -2.626395645584318761e-03 -2.450664545082715477e-03 9.377394115065552926e-02 -5.898831564705702551e-03 1.178682959257168761e-01 1.558327827455809889e-01
9.300000000000000000e+02 1.021176408998080987e-01 -2.590612738777256768e-03 -2.379573610208983881e-03 9.697388014211409668e-02 -5.623114197019386286e-03 1.138661744063976383e-01 1.564788477241599030e-01
9.375000000000000000e+02 1.040590986428182596e-01 -2.365475477883741389e-03 -2.334960733772757473e-03 1.002485051944226740e-01 -5.189867397689513183e-03 1.097941693675866803e-01 1.570508866024138139e-01
9.450000000000000000e+02 1.065293086232033670e-01 -2.708979081084078935e-03 -2.256254023409118899e-03 1.037679712497617396e-01 -4.899965101206014972e-03 1.054827807509487458e-01 1.578900303119569193e-01
9.525000000000000000e+02 1.085918486269717292e-01 -3.074503759298137951e-03 -2.234604005899741477e-03 1.074005026879407271e-01 -4.533362095366024087e-03 1.011675912342257788e-01 1.585799712745691314e-01
9.600000000000000000e+02 1.108656708166564780e-01 -3.684527224975348621e-03 -2.151732154221962841e-03 1.114800535472149079e-01 -4.232713894440615250e-03 9.682990831127280540e-02 1.595878163375721026e-01
9.675000000000000000e+02 1.134135951956933425e-01 -3.658464781477837897e-03 -2.159261811796572665e-03 1.149379581029737890e-01 -3.912189301161129833e-03 9.220976024668760263e-02 1.602806567726773601e-01
9.750000000000000000e+02 1.158123851933449966e-01 -3.769424167194241476e-03 -2.069186222067250641e-03 1.185227783949268504e-01 -3.644724284240719731e-03 8.758198575350718829e-02 1.609585746708895038e-01
9.825000000000000000e+02 1.180341977763411931e-01 -4.052939419330359692e-03 -2.093607591343724789e-03 1.214804621867855011e-01 -3.274954634698867308e-03 8.243860073588551995e-02 1.609766303495061002e-01
9.900000000000000000e+02 1.195744289489567569e-01 -4.395417697821690610e-03 -2.013775262216250216e-03 1.249366684280002054e-01 -2.970864129931976346e-03 7.730738470787461292e-02 1.609092410424158015e-01
